cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
MSpa:58,MSpa,58,12368,-12632,-1929,-1929,12368,51.2,324,280,43,825093
MSpa:59,MSpa,59,11252,-13748,-1756,-1756,11252,51.2,317,270,44,835585
MSpa:60,MSpa,60,9900,-15100,-164,-164,9900,50.1,296,270,27,315992
MSpp:41,MSpp,41,8120,-16880,-1007,-1007,8120,49.2,350,305,20,45551
MSpp:42,MSpp,42,6883,-18117,468,468,6883,52.3,365,288,28,95788
MSpp:43,MSpp,43,7031,-17969,-6704,-6699,7031,54.6,358,290,40,197612
MSpp:44,MSpp,44,8937,-16063,-8963,-8963,8937,56,356,294,44,305254
MSpp:45,MSpp,45,7509,-17491,-6727,-6727,7509,55,370,292,45,367491
MSpp:46,MSpp,46,7351,-17649,-6434,-6434,7351,56,376,288,46,431716
MSpp:47,MSpp,47,11194,-13806,-6729,-6729,11194,55,384,282,46,505835
MSpp:48,MSpp,48,11580,-13420,-7421,-7421,11580,55,382,280,47,568709
MSpp:49,MSpp,49,12725,-12275,-5052,-5052,12725,55,384,280,46,607022
MSpp:50,MSpp,50,12747,-12253,-5106,-5106,12747,55,384,274,46,635209
MSpp:51,MSpp,51,14046,-10954,-4484,-4484,14046,55,384,272,46,660905
MSpp:52,MSpp,52,15470,-9530,-5180,-5180,15470,55.1,382,263,47,693960
MSpp:53,MSpp,53,13603,-11397,-7643,-7643,13603,55.1,386,251,43,592490
MSpp:54,MSpp,54,15772,-9228,-8037,-8037,15772,54.2,398,248,40,587411
MSpp:55,MSpp,55,11360,-13640,-8150,-8150,11360,54.1,394,242,40,643422
MSpp:56,MSpp,56,11595,-13405,-9550,-9550,11595,54.6,390,246,41,675575
MSpp:57,MSpp,57,13408,-11592,-8182,-8182,13408,54.4,393,249,42,794058
MSpp:58,MSpp,58,15506,-9494,-9823,-9823,15506,54.2,393,259,43,872504
MSpp:59,MSpp,59,11485,-13515,-12250,-12250,11485,54.2,400,262,44,981532
MSpp:60,MSpp,60,11621,-13379,-10108,-10108,11621,53.5,397,256,45,1016616
E:11,E,11,14657,-10343,1351,1351,14657,31.1,409,364,32,96529
E:12,E,12,15010,-9990,2957,2957,15010,30.4,423,360,40,146754
E:13,E,13,14578,-10422,-360,-360,14578,30,414,360,51,280000
E:14,E,14,14005,-10995,-1331,-1331,14005,31,434,342,49,322181
E:15,E,15,15449,-9551,-5560,-5560,15449,28.1,460,348,52,459002
E:16,E,16,16817,-8183,-7883,-7841,16817,31.7,473,360,53,564825
E:17,E,17,16187,-8813,-7727,-7727,16187,31.6,461,362,55,641626
E:18,E,18,16498,-8502,-6616,-6616,16498,34.8,457,350,56,711607
E:19,E,19,14800,-10200,-6023,-6023,14800,36.9,454,346,56,706802
E:20,E,20,16976,-8024,-5017,-5017,16976,33.7,492,355,53,698626
E:21,E,21,15807,-9193,1345,1345,15807,35,485,355,46,513965
E:22,E,22,17409,-7591,2837,2837,17409,35.7,477,342,47,479888
E:23,E,23,19820,-5180,3542,3542,19820,35.3,487,339,49,475111
E:24,E,24,16538,-8462,335,335,16538,34,472,342,34,193374
Ea:25,Ea,25,13770,-11230,89,65,13770,33.1,454,353,33,104053
Ea:26,Ea,26,12779,-12221,-318,-318,12779,34.3,444,366,35,107793
Ea:27,Ea,27,15312,-9688,-379,-379,15312,34,442,372,44,201791
Ea:28,Ea,28,14402,-10598,-1103,-1103,14402,35,440,376,45,251078
Ea:29,Ea,29,13348,-11652,-3231,-3231,13348,36,414,382,46,372857
Ea:30,Ea,30,11309,-13691,-3036,-3036,11309,38,412,388,46,420174
Ea:31,Ea,31,14099,-10901,-3393,-3393,14099,36.5,420,392,49,593420
Ea:32,Ea,32,11906,-13094,-4904,-4904,11906,38,426,385,48,601045
Ea:33,Ea,33,10882,-14118,-1137,-1137,10882,44.2,420,376,47,369688
Ea:34,Ea,34,8298,-16702,-3011,-3011,8298,46,405,376,47,364862
Ea:35,Ea,35,7239,-17761,-1076,-1076,7239,47,394,372,43,284613
Ea:36,Ea,36,8662,-16338,-3082,-3082,8662,43.2,396,362,42,304584
Ea:37,Ea,37,9445,-15555,-3944,-3944,9445,43,402,367,43,330075
Ea:38,Ea,38,11723,-13277,-5595,-5595,11723,41.4,409,367,45,369957
Ea:39,Ea,39,9403,-15597,-7192,-7192,9403,42.2,408,364,46,446604
Ea:40,Ea,40,10976,-14024,-11720,-11718,10976,47,413,351,47,455998
Ea:41,Ea,41,11849,-13151,-11170,-11170,11849,40.1,412,348,48,534963
Ea:42,Ea,42,8980,-16020,-6961,-6961,8980,41.3,410,358,48,571429
Ea:43,Ea,43,9711,-15289,-4313,-4313,9711,41.3,395,344,48,615308
Ea:44,Ea,44,11794,-13206,-2300,-2300,11794,41.1,382,338,48,628880
Ea:45,Ea,45,11368,-13632,-6915,-6913,11368,39.2,386,342,49,673761
Ea:46,Ea,46,13180,-11820,-6201,-6201,13180,38.5,361,353,50,736326
Ea:47,Ea,47,11821,-13179,-4660,-4660,11821,40.1,358,352,50,794634
Ea:48,Ea,48,11608,-13392,-5118,-5118,11608,40,360,348,51,836333
Ea:49,Ea,49,11708,-13292,-2550,-2550,11708,39.2,364,338,50,811013
Ea:50,Ea,50,11529,-13471,-3452,-3452,11529,40.4,366,328,50,868364
Ea:51,Ea,51,12164,-12836,-3805,-3805,12164,41.4,361,324,50,896347
Ea:52,Ea,52,12765,-12235,-3831,-3831,12765,42,358,324,47,751220
Ea:53,Ea,53,15166,-9834,1104,1104,15166,42.2,356,317,43,363905
Ea:54,Ea,54,15500,-9500,-5357,-5357,15500,36.3,356,327,40,290023
Eal:55,Eal,55,14554,-10446,-1436,-1556,14554,37,370,346,36,173756
Eal:56,Eal,56,12547,-12453,-6416,-6416,12547,37,372,358,37,200832
Eal:57,Eal,57,14762,-10238,-8755,-8755,14762,36.4,378,359,42,427747
Eal:58,Eal,58,17269,-7731,-10453,-10328,17269,35.4,378,364,43,498931
Eal:59,Eal,59,18067,-6933,-14365,-14546,18067,35.2,381,374,44,669589
Eal:60,Eal,60,20047,-4953,-16209,-16691,20047,37.5,378,376,45,726057
Ear:55,Ear,55,14356,-10644,-5888,-5809,14356,35,348,306,36,134824
Ear:56,Ear,56,15398,-9602,-5999,-5258,15398,34,345,295,35,155066
Ear:57,Ear,57,17411,-7589,-5774,-5579,17411,34,348,298,38,284767
Ear:58,Ear,58,14384,-10616,-8296,-8270,14384,33,340,300,39,351009
Ear:59,Ear,59,15828,-9172,-8066,-7900,15828,32,340,300,40,366973
Ear:60,Ear,60,16479,-8521,-9777,-9742,16479,31.8,337,295,43,469105
Ep:25,Ep,25,14590,-10410,-429,-444,14590,30.3,497,339,33,106998
Ep:26,Ep,26,13428,-11572,1282,1282,13428,32.1,502,332,35,103625
Ep:27,Ep,27,14087,-10913,-4448,-4448,14087,29.6,512,330,42,193380
Ep:28,Ep,28,14127,-10873,-9424,-9424,14127,28,512,324,45,268398
Ep:29,Ep,29,13386,-11614,-9772,-9772,13386,27,506,328,46,335191
Ep:30,Ep,30,14189,-10811,-9359,-9359,14189,26,506,338,46,419806
Ep:31,Ep,31,13304,-11696,-12428,-12428,13304,25,500,342,49,474589
Ep:32,Ep,32,13417,-11583,-9627,-9627,13417,22.8,490,355,48,517577
Ep:33,Ep,33,12131,-12869,-7674,-7674,12131,27.2,492,349,47,395512
Ep:34,Ep,34,12878,-12122,-6104,-6104,12878,29.4,482,351,47,403326
Ep:35,Ep,35,11800,-13200,-4017,-4017,11800,32.1,474,345,43,286370
Ep:36,Ep,36,12465,-12535,-5486,-5486,12465,34.2,474,340,42,339187
Ep:37,Ep,37,11611,-13389,-12703,-12703,11611,37.1,471,337,43,369801
Ep:38,Ep,38,11617,-13383,-11733,-11733,11617,36.3,477,334,45,402610
Ep:39,Ep,39,8899,-16101,-11729,-11729,8899,38.5,477,327,46,448988
Ep:40,Ep,40,8703,-16297,-12080,-12081,8703,38.3,483,328,47,487760
Ep:41,Ep,41,9949,-15051,-8086,-8078,9949,36.4,490,327,48,602964
Ep:42,Ep,42,8987,-16013,-10293,-10287,8987,37.8,485,327,48,630748
Ep:43,Ep,43,9840,-15160,-10118,-10118,9840,38.4,480,330,48,664642
Ep:44,Ep,44,10121,-14879,-10650,-10650,10121,41,474,326,48,721407
Ep:45,Ep,45,9171,-15829,-10150,-10147,9171,40.1,474,323,49,769896
Ep:46,Ep,46,8985,-16015,-7792,-7792,8985,42.1,462,316,50,846215
Ep:47,Ep,47,9159,-15841,-6479,-6479,9159,42.2,466,316,50,910485
Ep:48,Ep,48,10992,-14008,-6255,-6255,10992,40.4,464,311,51,963139
Ep:49,Ep,49,10031,-14969,-7628,-7628,10031,41.2,468,304,50,983231
Ep:50,Ep,50,10778,-14222,-4917,-4917,10778,42.3,472,298,50,1000286
Ep:51,Ep,51,10683,-14317,-3946,-3946,10683,42,476,299,50,1097818
Ep:52,Ep,52,10413,-14587,-2305,-2305,10413,42.2,474,298,47,901207
Ep:53,Ep,53,11355,-13645,-723,-723,11355,41.2,474,288,43,715843
Ep:54,Ep,54,13026,-11974,1320,1320,13026,42.1,475,282,40,646471
Ep:55,Ep,55,15419,-9581,599,599,15419,38.9,464,276,40,550897
Ep:56,Ep,56,11641,-13359,359,359,11641,43,456,274,37,271226
Ep:57,Ep,57,14433,-10567,407,407,14433,38.3,452,264,40,257087
Epl:58,Epl,58,12580,-12420,-623,-623,12580,35.3,456,294,33,178381
Epl:59,Epl,59,10958,-14042,-4862,-4862,10958,35.1,460,303,36,302455
Epl:60,Epl,60,12680,-12320,-5531,-5531,12680,37,458,310,41,550227
Epr:58,Epr,58,10914,-14086,-953,-953,10914,44,457,240,33,234629
Epr:59,Epr,59,13482,-11518,-913,-913,13482,43.9,465,229,38,434796
Epr:60,Epr,60,12114,-12886,-3678,-3678,12114,44,466,216,41,607345
P2:1,P2,1,18751,-6249,3885,3885,18751,30.5,549,276,58,709315
P2:2,P2,2,22938,-2062,-2469,-2469,22938,31,572,284,63,1237715
P2:3,P2,3,22121,-2879,-1652,-1652,22121,31,574,278,66,1457325
P2:4,P2,4,21939,-3061,-468,-468,21939,32,572,262,67,1540829
P2:5,P2,5,19312,-5688,-1002,-1002,19312,32,562,264,68,1570768
P2:6,P2,6,18081,-6919,-431,-431,18081,32,560,264,66,1431069
P2:7,P2,7,17014,-7986,1685,1685,17014,29.8,534,282,65,1128760
P2:8,P2,8,17507,-7493,-1800,-1800,17507,28,512,314,62,1065943
P2:9,P2,9,18341,-6659,-454,-454,18341,28.2,500,316,58,873296
P2:10,P2,10,19686,-5314,1474,1474,19686,28.3,503,313,58,921594
P2:11,P2,11,19941,-5059,-693,-693,19941,30,512,288,54,559538
P2:12,P2,12,17210,-7790,1879,1879,17210,29.5,516,290,48,336834
C:13,C,13,14871,-10129,1381,1407,14871,29.2,504,260,35,126588
C:14,C,14,15607,-9393,1918,1918,15607,26.4,500,244,37,105719
C:15,C,15,14735,-10265,-481,-481,14735,24.3,506,242,40,99848
C:16,C,16,12452,-12548,-3100,-3100,12452,22,508,242,49,150420
C:17,C,17,14120,-10880,-2250,-2250,14120,22,518,234,51,255426
C:18,C,18,13010,-11990,-2480,-2480,13010,19,518,234,54,357428
C:19,C,19,13540,-11460,-1989,-1989,13540,17,516,230,52,290891
C:20,C,20,14067,-10933,-1576,-1576,14067,17,478,196,49,194157
C:21,C,21,16237,-8763,-356,-356,16237,18.2,454,202,46,205558
C:22,C,22,13017,-11983,-1001,-1001,13017,17.3,452,190,47,186612
C:23,C,23,14155,-10845,-1691,-1691,14155,17.3,452,174,49,231515
C:24,C,24,14856,-10144,-122,-122,14856,21,444,188,46,247281
C:25,C,25,13953,-11047,647,647,13953,23,444,209,49,299596
C:26,C,26,12704,-12296,208,208,12704,22.7,429,208,47,212117
C:27,C,27,13984,-11016,751,751,13984,21,424,212,34,55890
Ca:28,Ca,28,13492,-11508,1316,1342,13492,20.3,409,218,29,17317
Ca:29,Ca,29,13528,-11472,2591,2591,13528,23.3,390,220,30,19755
Ca:30,Ca,30,13791,-11209,-913,-913,13791,23.1,388,226,32,22092
Ca:31,Ca,31,12624,-12376,-2583,-2583,12624,22.1,387,230,37,39061
Ca:32,Ca,32,9585,-15415,-2346,-2346,9585,21.2,383,236,42,77569
Ca:33,Ca,33,8848,-16152,-2387,-2387,8848,29,376,232,43,83467
Ca:34,Ca,34,10448,-14552,-3339,-3339,10448,31,392,242,43,94657
Ca:35,Ca,35,9245,-15755,-1902,-1902,9245,30,386,240,39,97641
Ca:36,Ca,36,8254,-16746,-1306,-1306,8254,31,394,240,38,65397
Ca:37,Ca,37,8859,-16141,-2099,-2099,8859,27.9,392,248,41,69478
Ca:38,Ca,38,8320,-16680,-2986,-2986,8320,29,390,230,41,74089
Ca:39,Ca,39,8695,-16305,-1147,-1147,8695,29,388,228,42,96684
Ca:40,Ca,40,7514,-17486,-5240,-5240,7514,31,394,232,43,113638
Ca:41,Ca,41,8878,-16122,-6494,-6494,8878,32,394,234,44,138908
Ca:42,Ca,42,8096,-16904,-5585,-5585,8096,32,392,236,44,141035
Ca:43,Ca,43,9511,-15489,-2358,-2358,9511,31,384,232,44,156672
Ca:44,Ca,44,9714,-15286,-2221,-2221,9714,32,380,226,44,136440
Ca:45,Ca,45,9213,-15787,-50,-50,9213,30,371,239,31,41120
Caa:46,Caa,46,6822,-18178,-1603,-1603,6822,27.1,356,218,14,5066
Caa:47,Caa,47,8243,-16757,-1439,-1439,8243,31.2,357,216,24,21206
Caa:48,Caa,48,11900,-13100,-28,-28,11900,31.2,365,211,33,47892
Caa:49,Caa,49,10018,-14982,-5654,-5654,10018,32.3,367,202,40,99891
Caa:50,Caa,50,9567,-15433,-12704,-12704,9567,31.2,366,193,42,135081
Caa:51,Caa,51,9873,-15127,-12789,-12789,9873,32.3,374,201,42,174355
Caa:52,Caa,52,9663,-15337,-13782,-13782,9663,32,372,210,43,212404
Caa:53,Caa,53,8851,-16149,-12481,-12481,8851,32,356,214,39,160327
Caa:54,Caa,54,9928,-15072,-9630,-9630,9928,31,351,212,38,155710
Caa:55,Caa,55,8628,-16372,-8594,-8594,8628,31,350,210,36,169244
Caa:56,Caa,56,9184,-15816,-8937,-8937,9184,29.2,344,196,41,216033
Caa:57,Caa,57,10359,-14641,-5330,-5330,10359,29,342,194,38,223293
Caa:58,Caa,58,9164,-15836,-10945,-10945,9164,30,344,197,43,295090
Caa:59,Caa,59,8841,-16159,-11165,-11165,8841,29.7,341,202,42,343957
Caa:60,Caa,60,9747,-15253,-9512,-9512,9747,29,344,205,43,363519
Cap:46,Cap,46,10724,-14276,-771,-771,10724,31.2,396,245,24,29036
Cap:47,Cap,47,10682,-14318,-3278,-3278,10682,30.2,408,258,30,45920
Cap:48,Cap,48,13302,-11698,-11102,-11102,13302,30.4,418,260,39,97522
Cap:49,Cap,49,14451,-10549,-8957,-8957,14451,29.3,428,264,38,114803
Cap:50,Cap,50,17928,-7072,-7409,-7409,17928,28.3,442,273,38,154286
Cap:51,Cap,51,21255,-3745,-3151,-3151,21255,26.4,448,279,38,169107
Cap:52,Cap,52,20472,-4528,-3468,-3468,20472,25.1,454,276,41,214375
Cap:53,Cap,53,17756,-7244,-3345,-3345,17756,24,452,264,39,175143
Cap:54,Cap,54,18190,-6810,-2979,-2979,18190,24.1,446,256,38,201400
Cap:55,Cap,55,22309,-2691,-242,-242,22309,24,448,262,36,215131
Cap:56,Cap,56,24855,-145,2691,2691,24855,24,442,258,39,238015
Cap:57,Cap,57,19445,-5555,-2402,-2402,19445,23.2,438,256,40,288108
Cap:58,Cap,58,17488,-7512,-4269,-4269,17488,23.7,445,248,41,277045
Cap:59,Cap,59,16906,-8094,-5365,-5365,16906,22.9,444,256,42,267006
Cap:60,Cap,60,15950,-9050,-5472,-5472,15950,23,446,262,41,269737
Cp:28,Cp,28,11761,-13239,84,333,11761,22.1,442,216,33,54748
Cp:29,Cp,29,11742,-13258,1100,1100,11742,23.3,454,206,32,43913
Cp:30,Cp,30,12202,-12798,1636,1636,12202,23.7,468,212,34,33646
Cp:31,Cp,31,13609,-11391,-3892,-3892,13609,23.1,473,212,39,65061
Cp:32,Cp,32,15764,-9236,-5439,-5439,15764,23.1,485,210,42,127598
Cp:33,Cp,33,10909,-14091,-8242,-8242,10909,28,498,202,43,104921
Cp:34,Cp,34,13241,-11759,-6330,-6330,13241,28.8,498,204,41,101847
Cp:35,Cp,35,11547,-13453,-5559,-5559,11547,29,496,204,39,76554
Cp:36,Cp,36,9021,-15979,-6739,-6739,9021,31,504,204,42,140368
Cp:37,Cp,37,9430,-15570,-6207,-6207,9430,28.4,502,198,43,144858
Cp:38,Cp,38,9156,-15844,-6394,-6394,9156,30,502,198,41,142656
Cp:39,Cp,39,8833,-16167,-4859,-4859,8833,30,498,189,44,222475
Cp:40,Cp,40,7755,-17245,-6233,-6233,7755,32.2,492,185,47,267594
Cp:41,Cp,41,7194,-17806,-6500,-6500,7194,31.1,499,185,48,304515
Cp:42,Cp,42,7079,-17921,-3348,-3348,7079,28.2,496,188,48,273994
Cp:43,Cp,43,8647,-16353,-696,-696,8647,29.1,488,192,48,265549
Cp:44,Cp,44,10364,-14636,299,299,10364,30.1,487,188,48,304164
Cp:45,Cp,45,11390,-13610,1495,1495,11390,27.1,498,186,23,25050
Cp:46,Cp,46,9941,-15059,938,938,9941,31,496,194,32,96652
Cpa:47,Cpa,47,9717,-15283,1711,1711,9717,25.2,466,180,24,29964
Cpa:48,Cpa,48,8108,-16892,-1936,-1936,8108,25.1,472,170,33,56915
Cpa:49,Cpa,49,11185,-13815,-3956,-3956,11185,24.1,483,178,40,124332
Cpa:50,Cpa,50,11122,-13878,-2572,-2572,11122,23.1,492,179,40,167020
Cpa:51,Cpa,51,11518,-13482,-2418,-2418,11518,23.3,486,179,42,212282
Cpa:52,Cpa,52,15191,-9809,-1651,-1651,15191,24,482,166,43,312577
Cpa:53,Cpa,53,13276,-11724,-844,-844,13276,24.1,457,154,41,303571
Cpa:54,Cpa,54,14805,-10195,-1816,-1816,14805,25.2,453,150,38,311996
Cpa:55,Cpa,55,13590,-11410,-4101,-4101,13590,26,448,148,38,309187
Cpa:56,Cpa,56,12337,-12663,-2711,-2711,12337,26.1,443,149,41,361300
Cpa:57,Cpa,57,12871,-12129,-4737,-4737,12871,26,445,145,40,433140
Cpa:58,Cpa,58,13898,-11102,-4902,-4902,13898,26.2,448,154,43,491634
Cpa:59,Cpa,59,12922,-12078,-5772,-5772,12922,26.2,448,163,44,520357
Cpa:60,Cpa,60,13782,-11218,-5277,-5277,13782,26.9,447,155,43,539754
Cpp:47,Cpp,47,9165,-15835,-1529,-1529,9165,30.2,513,218,24,43722
Cpp:48,Cpp,48,10973,-14027,-1084,-1084,10973,29.3,522,223,33,92772
Cpp:49,Cpp,49,10723,-14277,-10695,-10695,10723,31.2,533,230,42,243283
Cpp:50,Cpp,50,12106,-12894,-10373,-10373,12106,30.2,546,242,44,320956
Cpp:51,Cpp,51,17032,-7968,-9013,-9013,17032,30,566,252,46,463198
Cpp:52,Cpp,52,18917,-6083,-6100,-6100,18917,30.1,574,257,45,469331
Cpp:53,Cpp,53,14657,-10343,-8571,-8571,14657,28.2,566,249,43,411697
Cpp:54,Cpp,54,15811,-9189,-6712,-6712,15811,26,556,246,36,299930
Cpp:55,Cpp,55,17010,-7990,-5811,-5811,17010,27.6,554,235,38,384588
Cpp:56,Cpp,56,14560,-10440,-7685,-7685,14560,27.4,547,225,41,491278
Cpp:57,Cpp,57,15795,-9205,-8499,-8499,15795,27.5,551,226,40,500693
Cpp:58,Cpp,58,18508,-6492,-4518,-4518,18508,27.5,542,230,43,596860
Cpp:59,Cpp,59,17478,-7522,-4866,-4866,17478,28.8,550,240,42,554928
Cpp:60,Cpp,60,15207,-9793,-7227,-7227,15207,30.1,540,239,45,641377
P3:13,P3,13,16748,-8252,2000,1991,16748,29.4,515,307,35,120008
P3:14,P3,14,16480,-8520,-2762,-2762,16480,29.2,522,320,37,111103
P3:15,P3,15,16588,-8412,-10736,-10736,16588,31.2,537,323,42,181790
P3:16,P3,16,17539,-7461,-11500,-11511,17539,35.2,541,330,47,296585
P3:17,P3,17,16820,-8180,-7405,-7405,16820,36,542,346,51,470664
P3:18,P3,18,17669,-7331,-359,-359,17669,37.2,550,338,52,603988
P3:19,P3,19,16471,-8529,-1111,-1111,16471,38,550,326,52,642695
P3:20,P3,20,16020,-8980,-4886,-4886,16020,33,570,300,49,612974
P3:21,P3,21,16264,-8736,-4886,-4886,16264,32.6,572,298,46,563413
P3:22,P3,22,15894,-9106,-6519,-6519,15894,33.7,574,291,47,554407
P3:23,P3,23,15678,-9322,-6585,-6585,15678,33.1,579,262,49,601835
P3:24,P3,24,15227,-9773,-5827,-5827,15227,32.4,570,250,50,658125
P3:25,P3,25,15066,-9934,-4476,-4476,15066,31.2,572,260,49,607342
P3:26,P3,26,15696,-9304,-3166,-3166,15696,31.6,569,251,47,575276
P3:27,P3,27,15449,-9551,-1290,-1290,15449,30.7,566,250,48,629660
P3:28,P3,28,15825,-9175,-2354,-2354,15825,29.2,564,254,49,606967
P3:29,P3,29,14699,-10301,-1245,-1245,14699,28.8,567,264,48,571886
P3:30,P3,30,16666,-8334,749,749,16666,29.5,563,279,48,611107
P3:31,P3,31,18375,-6625,24,24,18375,30.3,561,286,49,601913
P3:32,P3,32,16723,-8277,-4149,-4149,16723,29.1,554,308,42,368134
D:33,D,33,11508,-13492,1272,1344,11508,37.1,551,284,33,112232
D:34,D,34,10235,-14765,1375,1375,10235,37.5,555,265,27,81260
D:35,D,35,10360,-14640,-298,-298,10360,38,560,268,39,98822
D:36,D,36,8629,-16371,-1052,-1052,8629,37,568,278,38,133677
D:37,D,37,9998,-15002,-5772,-5772,9998,35.3,579,276,41,172822
D:38,D,38,11505,-13495,-4871,-4871,11505,33,582,276,41,204862
D:39,D,39,10726,-14274,-5558,-5558,10726,31.9,578,268,44,283261
D:40,D,40,11235,-13765,-4764,-4764,11235,32.2,577,260,45,255703
D:41,D,41,10276,-14724,-4663,-4663,10276,33,574,260,44,260800
D:42,D,42,9085,-15915,-4996,-4996,9085,33,572,262,44,241195
D:43,D,43,9769,-15231,-5136,-5136,9769,33,568,268,44,221364
D:44,D,44,10002,-14998,-5323,-5323,10002,33,568,270,44,247028
D:45,D,45,8987,-16013,-8449,-8449,8987,33.8,568,280,47,257657
D:46,D,46,7773,-17227,-6891,-6891,7773,35,566,280,46,266584
D:47,D,47,8890,-16110,-9511,-9511,8890,34.7,572,286,48,309329
D:48,D,48,9597,-15403,-10780,-10780,9597,36,570,292,47,313700
D:49,D,49,8989,-16011,-10056,-10056,8989,37,572,298,46,287239
D:50,D,50,11407,-13593,-12416,-12416,11407,37.2,568,307,48,326967
D:51,D,51,12016,-12984,-8664,-8664,12016,39,568,320,46,326731
D:52,D,52,9941,-15059,-8762,-8762,9941,42,564,322,45,286346
D:53,D,53,10829,-14171,-7461,-7461,10829,41.9,567,317,41,237022
D:54,D,54,9683,-15317,-8372,-8372,9683,39.4,566,306,40,210511
D:55,D,55,10824,-14176,-3335,-3335,10824,39.2,560,311,40,209083
D:56,D,56,10270,-14730,-4453,-4453,10270,39.1,562,309,41,218175
D:57,D,57,11701,-13299,-2799,-2799,11701,40.2,565,307,38,65406
D:58,D,58,8928,-16072,-1572,-1572,8928,41,548,300,39,106107
Da:59,Da,59,13968,-11032,1369,1369,13968,35.1,548,325,24,42886
Da:60,Da,60,11110,-13890,-371,-371,11110,35.1,541,344,27,39983
Dp:59,Dp,59,7300,-17700,-732,-732,7300,45.2,549,286,26,42093
Dp:60,Dp,60,11009,-13991,-1800,-1800,11009,46.4,549,296,31,47744
P4:33,P4,33,15448,-9552,-1226,-1290,15448,37,546,321,25,83533
P4:34,P4,34,12097,-12903,-1539,-1539,12097,38.3,535,336,25,65916
P4:35,P4,35,11943,-13057,-4686,-4686,11943,41.9,534,342,37,128352
P4:36,P4,36,11293,-13707,-8072,-8072,11293,43,528,350,38,162069
P4:37,P4,37,12423,-12577,-16186,-16186,12423,43,528,354,39,180553
P4:38,P4,38,12664,-12336,-14715,-14715,12664,44,534,354,41,218120
P4:39,P4,39,11943,-13057,-13108,-13108,11943,44,540,352,42,259768
P4:40,P4,40,11397,-13603,-15461,-15461,11397,44,548,344,43,286450
P4:41,P4,41,13189,-11811,-14245,-14197,13189,43,550,344,44,300855
P4:42,P4,42,11926,-13074,-12170,-12170,11926,44,548,346,44,295247
P4:43,P4,43,11724,-13276,-15180,-15180,11724,43,548,346,44,307389
P4:44,P4,44,12774,-12226,-17086,-17092,12774,42,540,350,44,309417
P4:45,P4,45,14669,-10331,-14211,-14211,14669,42,542,352,45,286550
P4:46,P4,46,11074,-13926,-12360,-12360,11074,43.3,530,358,44,271156
P4:47,P4,47,12185,-12815,-13313,-13313,12185,42.9,530,357,44,294449
P4:48,P4,48,15108,-9892,-11652,-11652,15108,42.9,524,362,45,302851
P4:49,P4,49,13792,-11208,-9388,-9388,13792,46,517,362,44,254317
P4:50,P4,50,14508,-10492,-10109,-10109,14508,45.3,512,368,44,261058
P4:51,P4,51,13633,-11367,-11469,-11469,13633,45.8,500,373,44,238203
P4:52,P4,52,14016,-10984,-7784,-7784,14016,47,488,380,43,206098
P4:53,P4,53,14860,-10140,-12840,-12840,14860,46.5,490,372,43,224919
P4:54,P4,54,13861,-11139,-10982,-10982,13861,47.2,500,369,40,183017
P4:55,P4,55,13451,-11549,-10492,-10492,13451,48.2,497,361,40,183416
P4:56,P4,56,12166,-12834,-9785,-9785,12166,48.4,502,356,41,194507
P4:57,P4,57,14808,-10192,-12151,-12151,14808,47.3,494,356,42,216484
P4:58,P4,58,14700,-10300,-11779,-11779,14700,48.5,484,348,43,225147
P4:59,P4,59,15864,-9136,-9106,-9106,15864,49.4,486,343,44,214165
P4:60,P4,60,14296,-10704,-6780,-6780,14296,51,484,338,41,193758